run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_accuracy_level_0,metrics.train_accuracy_level_3,test_f1_macro_cls,test_accuracy_div,metrics.epoch,metrics.val_accuracy_level_1,metrics.train_loss_epoch,metrics.val_accuracy_level_4,test_f1_macro_sub,test_accuracy_sec,test_accuracy_cls,test_f1_macro_grp,metrics.train_accuracy_level_1,num_params,metrics.train_loss_step,metrics.val_accuracy_level_2,test_f1_macro_sec,metrics.val_accuracy_level_3,test_f1_macro_div,test_accuracy_grp,train_time_s,metrics.train_accuracy_level_4,test_accuracy_sub,metrics.train_accuracy_level_0,min_val_loss,metrics.lr-Adam,metrics.train_accuracy_level_2,params.n_layers,params.batch_size,params.scheduler,emb_dim,vocab_size,n_heads_label_attn,params.train_fraction,params.num_epochs,params.n_train,params.n_test,params.scheduler_interval,params.optimizer,params.patience_early_stopping,params.n_val,lr,params.optimizer_params/lr,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.git.commit,architecture
8adbbea3ce1a4b858b5105e88cef5712,16,FINISHED,mlflow-artifacts:/16/8adbbea3ce1a4b858b5105e88cef5712/artifacts,2026-07-18 14:38:34.343000+00:00,2026-07-18 19:33:58.013000+00:00,0.9203600287437439,0.8901095986366272,0.5763,0.9048,22.0,0.9017999768257141,0.35086214542388916,0.8605200052261353,0.5552,0.9193,0.8688,0.6274,0.9094231724739075,794629,0.37374943494796753,0.8774799704551697,0.8449,0.8684800267219543,0.7578,0.8762,17708.1,0.8822771906852722,0.8601,0.9215354323387146,0.4669824540615082,0.001,0.8927514553070068,0,128,None,128,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,charming-slug-15,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
4b1d7d5670834e598faa61ad0f73492d,16,FINISHED,mlflow-artifacts:/16/4b1d7d5670834e598faa61ad0f73492d/artifacts,2026-07-18 08:03:32.924000+00:00,2026-07-18 14:38:11.945000+00:00,0.9180399775505066,0.887753427028656,0.5825,0.9046,30.0,0.9019200205802917,0.3622979521751404,0.8582000136375427,0.5539,0.9205,0.8666,0.6238,0.910347580909729,794629,0.43520572781562805,0.878600001335144,0.8541,0.8650400042533875,0.7669,0.8782,23663.4,0.8794106841087341,0.8598,0.9216882586479187,0.4698937237262726,0.0005,0.8916650414466858,0,128,None,128,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,valuable-bug-770,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
4f78729689a44d958f6853137adcdc86,16,FINISHED,mlflow-artifacts:/16/4f78729689a44d958f6853137adcdc86/artifacts,2026-07-18 10:07:09.990000+00:00,2026-07-18 11:24:15.451000+00:00,0.9231600165367126,0.9185161590576172,0.6194,0.9081,8.0,0.9055600166320801,0.26713499426841736,0.8587200045585632,0.588,0.9231,0.8749,0.667,0.9322282075881958,11082859,0.21638017892837524,0.8827599883079529,0.8605,0.8705199956893921,0.7947,0.8863,4606.1,0.9093131422996521,0.863,0.937455415725708,0.46995022892951965,0.001,0.9212068915367126,0,128,None,512,20000,None,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,enthused-dove-901,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText
4147d96773b74079bee3ac210d0f9cef,16,FINISHED,mlflow-artifacts:/16/4147d96773b74079bee3ac210d0f9cef/artifacts,2026-07-18 06:51:14.553000+00:00,2026-07-18 08:13:52.081000+00:00,0.9225599765777588,0.9176070094108582,0.6257,0.9103,9.0,0.9063199758529663,0.27031704783439636,0.8594800233840942,0.5957,0.9242,0.877,0.6823,0.9297330379486084,5962859,0.34475791454315186,0.8828799724578857,0.8627,0.8707600235939026,0.8079,0.8872,4940.5,0.9086087346076965,0.8655,0.9345660209655762,0.4710840880870819,0.001,0.9196789264678955,0,128,None,512,10000,None,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,wise-gnu-25,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText
0a0963fc67624932bba7077b15278250,16,FINISHED,mlflow-artifacts:/16/0a0963fc67624932bba7077b15278250/artifacts,2026-07-17 23:55:34.432000+00:00,2026-07-18 01:40:23.945000+00:00,0.9181200265884399,0.9019621014595032,0.6316,0.9062,12.0,0.9017199873924255,0.32424667477607727,0.8561999797821045,0.6111,0.9199,0.873,0.6814,0.914683997631073,1866859,0.3705887198448181,0.8785200119018555,0.8588,0.8672000169754028,0.8026,0.8822,6273.1,0.8926750421524048,0.8626,0.9219693541526794,0.4714634418487549,0.001,0.9032104015350342,0,128,None,512,2000,None,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,enchanting-shoat-791,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText
943ba191cc3c4f6da3e0b248f19caa51,16,FINISHED,mlflow-artifacts:/16/943ba191cc3c4f6da3e0b248f19caa51/artifacts,2026-07-18 08:20:57.120000+00:00,2026-07-18 17:05:50.083000+00:00,0.921999990940094,0.8995203971862793,0.5856,0.9053,24.0,0.9045199751853943,0.30672556161880493,0.8559200167655945,0.5709,0.9214,0.8683,0.6642,0.9177078604698181,2244613,0.2335345447063446,0.8811600208282471,0.8499,0.8695999979972839,0.7702,0.88,31471.3,0.8923694491386414,0.861,0.9277298450469971,0.4727061986923218,0.0005,0.9032868146896362,0,128,None,256,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,resilient-rat-672,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
e30979f73ddc4f4bb7525c4bd6835eaa,16,FINISHED,mlflow-artifacts:/16/e30979f73ddc4f4bb7525c4bd6835eaa/artifacts,2026-07-19 01:09:15.025000+00:00,2026-07-19 04:45:40.509000+00:00,0.9220799803733826,0.8979312777519226,0.5994,0.9056,16.0,0.9060800075531006,0.3256309926509857,0.857200026512146,0.5567,0.9231,0.8681,0.6338,0.9148551225662231,1178629,0.37121397256851196,0.8819599747657776,0.858,0.869920015335083,0.735,0.8788,12970.1,0.8908551931381226,0.8566,0.9260108470916748,0.4730471074581146,0.001,0.8974912166595459,0,128,None,128,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,skittish-cod-799,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
c44d72e9f67f43ab9987b45bb949ac41,16,FINISHED,mlflow-artifacts:/16/c44d72e9f67f43ab9987b45bb949ac41/artifacts,2026-07-17 21:55:33.481000+00:00,2026-07-18 00:15:34.662000+00:00,0.9012399911880493,0.8889757990837097,0.5971,0.8993,54.0,0.895039975643158,0.37882062792778015,0.8560000061988831,0.5739,0.9038,0.8698,0.6332,0.9050730466842651,234795,0.5501348972320557,0.8765599727630615,0.8124,0.8670399785041809,0.7382,0.8774,8394.5,0.8783212304115295,0.8589,0.90603107213974,0.4732055962085724,0.0005,0.8936300277709961,0,128,None,64,2000,None,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,suave-skunk-899,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText
bead5b3554234c629dc18147e730db3a,16,FINISHED,mlflow-artifacts:/16/bead5b3554234c629dc18147e730db3a/artifacts,2026-07-18 22:46:42.587000+00:00,2026-07-19 04:09:14.338000+00:00,0.9264799952507019,0.9024892449378967,0.5897,0.9099,14.0,0.9062399864196777,0.3081504702568054,0.8587999939918518,0.5707,0.9252,0.8676,0.6517,0.9195414185523987,3012613,0.2451784312725067,0.8796399831771851,0.8772,0.8659200072288513,0.7676,0.8794,19329.5,0.8918545246124268,0.8609,0.9311785101890564,0.4742929935455322,0.0005,0.9044236540794373,0,128,None,256,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,spiffy-deer-234,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
41c2e2a768bb46a99f5029b8952a4e73,16,FINISHED,mlflow-artifacts:/16/41c2e2a768bb46a99f5029b8952a4e73/artifacts,2026-07-18 00:15:59.081000+00:00,2026-07-18 01:30:00.134000+00:00,0.9020799994468689,0.8880085945129395,0.595,0.8977,28.0,0.8946800231933594,0.38142478466033936,0.8550000190734863,0.5675,0.9038,0.8689,0.6332,0.9046834111213684,234795,0.3365926444530487,0.8768799901008606,0.8187,0.8659600019454956,0.733,0.8759,4434.5,0.8773418068885803,0.8573,0.9067568778991699,0.47436901926994324,0.001,0.8928278088569641,0,128,None,64,2000,None,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,redolent-fish-676,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText
017f49bd0c9841a3b9e0f4b9795532e1,16,FINISHED,mlflow-artifacts:/16/017f49bd0c9841a3b9e0f4b9795532e1/artifacts,2026-07-18 11:38:37.289000+00:00,2026-07-19 00:00:16.431000+00:00,0.927839994430542,0.9050959348678589,0.5773,0.905,8.0,0.9104800224304199,0.2847456634044647,0.8570399880409241,0.5517,0.922,0.8658,0.6257,0.9247762560844421,11206661,0.35182100534439087,0.8795599937438965,0.8638,0.8652399778366089,0.753,0.8778,44435.3,0.8976975083351135,0.8587,0.935971736907959,0.47584590315818787,0.001,0.9107372164726257,0,128,None,512,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,stately-dog-411,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
6ef10875c82c452a9eeb07c418bcba9c,16,FINISHED,mlflow-artifacts:/16/6ef10875c82c452a9eeb07c418bcba9c/artifacts,2026-07-17 21:55:37.815000+00:00,2026-07-18 14:06:54.212000+00:00,0.921999990940094,0.9006465077400208,0.5787,0.905,12.0,0.9056400060653687,0.30836743116378784,0.8546000123023987,0.5575,0.9226,0.8666,0.6448,0.9182380437850952,7110661,0.2235039621591568,0.8797600269317627,0.855,0.8647599816322327,0.7533,0.878,58214.3,0.8888230323791504,0.857,0.9296306371688843,0.47762659192085266,0.0005,0.9048025608062744,0,128,None,512,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,clumsy-quail-103,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
d38f7c4c8a5e4d0480eabac136a7a944,16,FINISHED,mlflow-artifacts:/16/d38f7c4c8a5e4d0480eabac136a7a944/artifacts,2026-07-18 09:07:06.016000+00:00,2026-07-18 19:29:37.157000+00:00,0.9119600057601929,0.8829846382141113,0.5651,0.8985,79.0,0.895359992980957,0.3893187344074249,0.8563200235366821,0.5611,0.9154,0.8666,0.6165,0.9013417363166809,315397,0.40512505173683167,0.8724799752235413,0.8315,0.8647599816322327,0.7128,0.8734,37339.3,0.8762569427490234,0.856,0.9152569770812988,0.48542922735214233,0.0005,0.8832398056983948,0,128,None,64,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,merciful-yak-103,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
b3772c4c43ec4791a46a015698f38f69,16,FINISHED,mlflow-artifacts:/16/b3772c4c43ec4791a46a015698f38f69/artifacts,2026-07-18 19:34:20.368000+00:00,2026-07-19 01:08:52.150000+00:00,0.9214800000190735,0.8970022797584534,0.5655,0.9075,25.0,0.9051200151443481,0.33239009976387024,0.8563600182533264,0.5643,0.9234,0.8668,0.6568,0.9127984642982483,1178629,0.2790735960006714,0.8766000270843506,0.8504,0.8665599822998047,0.7586,0.8802,20055.9,0.890247106552124,0.8567,0.9257510900497437,0.4859897792339325,0.0005,0.8969671130180359,0,128,None,128,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,gifted-hawk-999,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
23334bd7e65b462db7956419de012ff6,16,FINISHED,mlflow-artifacts:/16/23334bd7e65b462db7956419de012ff6/artifacts,2026-07-19 00:08:33.418000+00:00,2026-07-19 04:59:42.846000+00:00,0.9157599806785583,0.8875058889389038,0.5763,0.8998,37.0,0.8981199860572815,0.37406057119369507,0.8550400137901306,0.533,0.9154,0.8665,0.6309,0.9046558737754822,507397,0.44202882051467896,0.8764399886131287,0.8165,0.8676400184631348,0.7263,0.8772,17457.9,0.8804481625556946,0.8564,0.9177399277687073,0.4863143265247345,0.0005,0.8881552815437317,0,128,None,64,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,dazzling-tern-420,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
6ff6e404a8874e49b72bfb9e717d9394,16,FINISHED,mlflow-artifacts:/16/6ff6e404a8874e49b72bfb9e717d9394/artifacts,2026-07-18 19:30:00.394000+00:00,2026-07-19 00:08:10.839000+00:00,0.912559986114502,0.8796047568321228,0.5716,0.896,35.0,0.8946400284767151,0.40396663546562195,0.8528800010681152,0.5346,0.9132,0.8649,0.6074,0.8987487554550171,315397,0.45579540729522705,0.8748800158500671,0.8272,0.8637599945068359,0.7106,0.8742,16678.8,0.8709915280342102,0.8548,0.9138222336769104,0.48683157563209534,0.001,0.8822756409645081,0,128,None,64,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,righteous-lark-638,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
ac34678fb62d45e6833278776e13fcd5,16,FINISHED,mlflow-artifacts:/16/ac34678fb62d45e6833278776e13fcd5/artifacts,2026-07-19 05:00:05.107000+00:00,2026-07-19 09:23:51.510000+00:00,0.9165599942207336,0.894418478012085,0.5914,0.9025,33.0,0.899399995803833,0.3450707793235779,0.8539599776268005,0.573,0.9197,0.8666,0.6333,0.908051073551178,507397,0.35884976387023926,0.8769599795341492,0.8407,0.8665599822998047,0.7328,0.8787,15814.6,0.8874554634094238,0.8558,0.9213031530380249,0.48862382769584656,0.001,0.8934680819511414,0,128,None,64,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,trusting-koi-248,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
936894d65d46481096f025cf9fbba839,16,FINISHED,mlflow-artifacts:/16/936894d65d46481096f025cf9fbba839/artifacts,2026-07-19 08:46:52.439000+00:00,2026-07-19 13:43:49.982000+00:00,0.9242799878120422,0.9061930179595947,0.5678,0.904,13.0,0.906279981136322,0.29221370816230774,0.8542400002479553,0.552,0.9238,0.8674,0.6488,0.9200196862220764,4292613,0.3091505169868469,0.8805599808692932,0.8619,0.8668000102043152,0.759,0.8807,17795.5,0.8995280265808105,0.8594,0.9305000901222229,0.489406019449234,0.0005,0.9078172445297241,0,128,None,256,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,mercurial-robin-650,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
54bb5621c5f044d086a6fa24004fc15b,16,FINISHED,mlflow-artifacts:/16/54bb5621c5f044d086a6fa24004fc15b/artifacts,2026-07-19 13:44:16.732000+00:00,2026-07-19 18:21:01.523000+00:00,0.926800012588501,0.9116433262825012,0.5891,0.9092,12.0,0.9110400080680847,0.2649683654308319,0.8526800274848938,0.5528,0.9253,0.8696,0.6236,0.9259909987449646,4292613,0.44848889112472534,0.8812400102615356,0.8557,0.8675199747085571,0.7798,0.8811,16581.8,0.909458339214325,0.8569,0.9338753819465637,0.49360254406929016,0.001,0.914147675037384,0,128,None,256,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,delicate-ray-451,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
7f672696cbc14019bbf8ae5fd478d9fb,16,FINISHED,mlflow-artifacts:/16/7f672696cbc14019bbf8ae5fd478d9fb/artifacts,2026-07-19 20:03:38.213000+00:00,2026-07-20 08:32:13.327000+00:00,0.9255200028419495,0.9027978777885437,0.5749,0.9076,9.0,0.9071599841117859,0.28666165471076965,0.8551999926567078,0.5605,0.9248,0.8657,0.6331,0.9232559204101562,8646661,0.28780800104141235,0.8799999952316284,0.8658,0.8660399913787842,0.771,0.8759,44854.4,0.9007182717323303,0.8575,0.9341564774513245,0.4937039315700531,0.001,0.9040920734405518,0,128,None,512,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,shivering-stag-921,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
319625b4fede45eaaab66be3d7ed9cf3,16,FINISHED,mlflow-artifacts:/16/319625b4fede45eaaab66be3d7ed9cf3/artifacts,2026-07-19 23:03:30.603000+00:00,2026-07-20 02:39:37.789000+00:00,0.9269199967384338,0.9102253317832947,0.5658,0.9051,9.0,0.9053599834442139,0.28374651074409485,0.8564000129699707,0.5446,0.9248,0.8665,0.6023,0.9237311482429504,6852613,0.2385551482439041,0.8787199854850769,0.8649,0.8677999973297119,0.745,0.8748,12944.2,0.9009475111961365,0.856,0.9322526454925537,0.4959375262260437,0.001,0.9117792844772339,0,128,None,256,20000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,debonair-mole-362,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
fba2e24548a442b4bcc939c231641dcd,16,FINISHED,mlflow-artifacts:/16/fba2e24548a442b4bcc939c231641dcd/artifacts,2026-07-17 21:55:36.918000+00:00,2026-07-18 11:38:13.743000+00:00,0.9277999997138977,0.9073038697242737,0.5706,0.9055,9.0,0.9102799892425537,0.2798845171928406,0.857200026512146,0.5596,0.924,0.8666,0.6372,0.9254470467567444,11206661,0.24857673048973083,0.877560019493103,0.8693,0.8672800064086914,0.751,0.8748,49292.8,0.9022447466850281,0.8531,0.9345048666000366,0.4968640208244324,0.0005,0.912039041519165,0,128,None,512,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,burly-boar-345,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
acf1726e300a4efb981723e23496d1a2,16,FINISHED,mlflow-artifacts:/16/acf1726e300a4efb981723e23496d1a2/artifacts,2026-07-19 04:46:03.762000+00:00,2026-07-19 09:02:09.830000+00:00,0.9219200015068054,0.9000001549720764,0.5736,0.9056,19.0,0.9047999978065491,0.3257986009120941,0.8565999865531921,0.5437,0.9224,0.8675,0.6155,0.9143019914627075,1818629,0.35465943813323975,0.8817600011825562,0.8369,0.8656399846076965,0.7448,0.8785,15350.2,0.8925390243530273,0.8559,0.9272332787513733,0.4982392489910126,0.0005,0.8990864157676697,0,128,None,128,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,clumsy-slug-28,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
bbe3c9e983f240d9b8ea9938a94ab87c,16,FINISHED,mlflow-artifacts:/16/bbe3c9e983f240d9b8ea9938a94ab87c/artifacts,2026-07-19 00:00:39.816000+00:00,2026-07-19 13:44:42.942000+00:00,0.9244400262832642,0.9154815673828125,0.5763,0.9047,9.0,0.9091200232505798,0.25853580236434937,0.8529599905014038,0.5587,0.9236,0.87,0.6221,0.9276366233825684,16326661,0.3854089379310608,0.8784800171852112,0.8552,0.8671600222587585,0.751,0.8784,49375.4,0.9084177613258362,0.8549,0.9362956881523132,0.4986684024333954,0.0005,0.9165633916854858,0,128,None,512,20000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,adaptable-rook-687,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
f57c74d163da4b18a8a8ac72ded56c0f,16,FINISHED,mlflow-artifacts:/16/f57c74d163da4b18a8a8ac72ded56c0f/artifacts,2026-07-19 18:21:29.373000+00:00,2026-07-19 23:03:00.628000+00:00,0.9276400208473206,0.9107754230499268,0.5685,0.9092,12.0,0.9082000255584717,0.2848424017429352,0.8550800085067749,0.57,0.9235,0.8651,0.6389,0.9220717549324036,6852613,0.39769524335861206,0.883080005645752,0.8671,0.8643199801445007,0.7503,0.8819,16867.8,0.9015571475028992,0.8562,0.9324069619178772,0.49895331263542175,0.0005,0.9069203734397888,0,128,None,256,20000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,gifted-yak-373,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
3efdba3f14164ad8afc6029fae46a3ba,16,FINISHED,mlflow-artifacts:/16/3efdba3f14164ad8afc6029fae46a3ba/artifacts,2026-07-19 09:02:32.835000+00:00,2026-07-19 12:02:42.540000+00:00,0.9220799803733826,0.9020659923553467,0.5605,0.9029,13.0,0.9039199948310852,0.3163449466228485,0.8536400198936462,0.5407,0.9211,0.8652,0.6266,0.91541588306427,1818629,0.4053035378456116,0.8801599740982056,0.857,0.8672800064086914,0.7397,0.879,10793.8,0.8952236771583557,0.8555,0.9287092685699463,0.5000125169754028,0.001,0.9015189409255981,0,128,None,128,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,luxuriant-worm-552,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
d3ed260dd934431d8aa1ec05960945e6,16,FINISHED,mlflow-artifacts:/16/d3ed260dd934431d8aa1ec05960945e6/artifacts,2026-07-18 14:07:22.140000+00:00,2026-07-19 06:18:02.737000+00:00,0.9243999719619751,0.8996624946594238,0.5793,0.9051,12.0,0.9054399728775024,0.30758777260780334,0.8557599782943726,0.5533,0.9225,0.8642,0.625,0.9193748831748962,7110661,0.21421657502651215,0.8764399886131287,0.8368,0.8642799854278564,0.7682,0.8777,58182.3,0.8931899666786194,0.8548,0.9288253784179688,0.5001768469810486,0.001,0.9001850485801697,0,128,None,512,2000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,polite-newt-698,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
e57689bdbad34214a93c8669d0b47fc2,16,FINISHED,mlflow-artifacts:/16/e57689bdbad34214a93c8669d0b47fc2/artifacts,2026-07-19 06:18:28.970000+00:00,2026-07-19 20:03:10.235000+00:00,0.927079975605011,0.9075162410736084,0.5891,0.9074,10.0,0.9073200225830078,0.2818696200847626,0.8529999852180481,0.5643,0.9262,0.8677,0.648,0.9249443411827087,8646661,0.27693551778793335,0.8812000155448914,0.876,0.8666800260543823,0.7817,0.8814,49421.5,0.9006801247596741,0.857,0.9344040155410767,0.5005064010620117,0.0005,0.9099335074424744,0,128,None,512,5000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,stately-seal-400,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
66b7a3106a0b4721b95917abfdf1e3e3,16,FINISHED,mlflow-artifacts:/16/66b7a3106a0b4721b95917abfdf1e3e3/artifacts,2026-07-19 13:45:06.104000+00:00,2026-07-20 03:30:23.075000+00:00,0.9274399876594543,0.9185237884521484,0.5913,0.91,9.0,0.908840000629425,0.2451781928539276,0.8523200154304504,0.5726,0.9281,0.8687,0.6504,0.9250543713569641,16326661,0.29874029755592346,0.8768799901008606,0.8564,0.8640400171279907,0.7826,0.8802,49449.0,0.9124990105628967,0.8582,0.9391499161720276,0.5024261474609375,0.001,0.9221237301826477,0,128,None,512,20000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,unruly-owl-927,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
d81059ac760745cb92ab28b0210b27a9,16,FINISHED,mlflow-artifacts:/16/d81059ac760745cb92ab28b0210b27a9/artifacts,2026-07-19 09:24:14.713000+00:00,2026-07-19 13:42:57.276000+00:00,0.916920006275177,0.8933718204498291,0.5589,0.8993,32.0,0.8999999761581421,0.36017870903015137,0.8543999791145325,0.536,0.9176,0.8634,0.5998,0.9080525636672974,827397,0.5050874948501587,0.8748800158500671,0.828,0.8614799976348877,0.7204,0.8759,15510.6,0.8863705992698669,0.8568,0.9215522408485413,0.5075457692146301,0.0005,0.8908063173294067,0,128,None,64,10000,4,0.52,300,654461,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,powerful-zebra-951,040271ecffc910e0d4ce6d367a6c5860ba5c4701,FastText + Label Attention
